HEAD (x),HEAD (y),HEAD (z),,NECK (x),NECK (y),NECK (z),,TORSO (x),TORSO (y),TORSO (z),,WAIST (x),WAIST (y),WAIST (z),,LEFT_COLLAR (x),LEFT_COLLAR (y),LEFT_COLLAR (z),,LEFT_SHOULDER (x),LEFT_SHOULDER (y),LEFT_SHOULDER (z),,LEFT_ELBOW (x),LEFT_ELBOW (y),LEFT_ELBOW (z),,LEFT_WRIST (x),LEFT_WRIST (y),LEFT_WRIST (z),,LEFT_HAND (x),LEFT_HAND (y),LEFT_HAND (z),,LEFT_FINGER_TIP (x),LEFT_FINGER_TIP (y),LEFT_FINGER_TIP (z),,RIGHT_COLLAR (x),RIGHT_COLLAR (y),RIGHT_COLLAR (z),,RIGHT_SHOULDER (x),RIGHT_SHOULDER (y),RIGHT_SHOULDER (z),,RIGHT_ELBOW (x),RIGHT_ELBOW (y),RIGHT_ELBOW (z),,RIGHT_WRIST (x),RIGHT_WRIST (y),RIGHT_WRIST (z),,RIGHT_HAND (x),RIGHT_HAND (y),RIGHT_HAND (z),,RIGHT_FINGER_TIP (x),RIGHT_FINGER_TIP (y),RIGHT_FINGER_TIP (z),,LEFT_HIP (x),LEFT_HIP (y),LEFT_HIP (z),,LEFT_KNEE (x),LEFT_KNEE (y),LEFT_KNEE (z),,LEFT_ANKLE (x),LEFT_ANKLE (y),LEFT_ANKLE (z),,LEFT_FOOT (x),LEFT_FOOT (y),LEFT_FOOT (z),,RIGHT_HIP (x),RIGHT_HIP (y),RIGHT_HIP (z),,RIGHT_KNEE (x),RIGHT_KNEE (y),RIGHT_KNEE (z),,RIGHT_ANKLE (x),RIGHT_ANKLE (y),RIGHT_ANKLE (z),,RIGHT_FOOT (x),RIGHT_FOOT (y),RIGHT_FOOT (z),,
320.2385,78.400024,2525.166,,319.32388,140.02448,2533.0125,,319.31424,190.86899,2529.0017,,283.64166,140.13368,2535.6611,,273.01886,192.14384,2576.3977,,264.7279,251.3464,2453.0188,,355.0808,139.91504,2530.3638,,369.68173,191.89162,2606.013,,387.9665,251.66461,2480.553,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.32388,140.02448,2533.0125,,319.31424,190.86899,2529.0017,,283.64166,140.13368,2535.6611,,273.01886,192.14384,2576.3977,,264.7279,251.3464,2453.0188,,355.0808,139.91504,2530.3638,,369.68173,191.89162,2606.013,,387.9665,251.66461,2480.553,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.31424,190.86899,2529.0017,,283.64166,140.13368,2535.6611,,273.01886,192.14384,2576.3977,,264.7279,251.3464,2453.0188,,355.0808,139.91504,2530.3638,,369.68173,191.89162,2606.013,,387.9665,251.66461,2480.553,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.31424,190.86899,2529.0017,,283.71393,140.16476,2536.4978,,273.01886,192.14384,2576.3977,,264.7279,251.3464,2453.0188,,355.0808,139.91504,2530.3638,,369.68173,191.89162,2606.013,,387.9665,251.66461,2480.553,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.31424,190.86899,2529.0017,,283.71393,140.16476,2536.4978,,272.83508,192.2061,2576.8347,,264.7279,251.3464,2453.0188,,355.0808,139.91504,2530.3638,,369.68173,191.89162,2606.013,,387.9665,251.66461,2480.553,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.31424,190.86899,2529.0017,,283.71393,140.16476,2536.4978,,272.83508,192.2061,2576.8347,,264.46167,251.66309,2462.6978,,355.0808,139.91504,2530.3638,,369.68173,191.89162,2606.013,,387.9665,251.66461,2480.553,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.31424,190.86899,2529.0017,,283.71393,140.16476,2536.4978,,272.83508,192.2061,2576.8347,,264.46167,251.66309,2462.6978,,355.23947,140.10553,2531.7014,,369.68173,191.89162,2606.013,,387.9665,251.66461,2480.553,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.31424,190.86899,2529.0017,,283.71393,140.16476,2536.4978,,272.83508,192.2061,2576.8347,,264.46167,251.66309,2462.6978,,355.23947,140.10553,2531.7014,,369.6106,191.93738,2608.031,,387.9665,251.66461,2480.553,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.31424,190.86899,2529.0017,,283.71393,140.16476,2536.4978,,272.83508,192.2061,2576.8347,,264.46167,251.66309,2462.6978,,355.23947,140.10553,2531.7014,,369.6106,191.93738,2608.031,,388.85022,248.71246,2480.326,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.33453,190.8809,2529.7769,,283.71393,140.16476,2536.4978,,272.83508,192.2061,2576.8347,,264.46167,251.66309,2462.6978,,355.23947,140.10553,2531.7014,,369.6106,191.93738,2608.031,,388.85022,248.71246,2480.326,,296.37363,241.87685,2526.687,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.33453,190.8809,2529.7769,,283.71393,140.16476,2536.4978,,272.83508,192.2061,2576.8347,,264.46167,251.66309,2462.6978,,355.23947,140.10553,2531.7014,,369.6106,191.93738,2608.031,,388.85022,248.71246,2480.326,,296.3095,241.7577,2526.9866,,296.57983,345.60852,2531.1758,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.33453,190.8809,2529.7769,,283.71393,140.16476,2536.4978,,272.83508,192.2061,2576.8347,,264.46167,251.66309,2462.6978,,355.23947,140.10553,2531.7014,,369.6106,191.93738,2608.031,,388.85022,248.71246,2480.326,,296.3095,241.7577,2526.9866,,296.53046,345.63184,2532.258,,300.76144,436.6523,2621.9895,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
320.37402,78.604996,2524.7585,,319.44287,140.13516,2534.0996,,319.33453,190.8809,2529.7769,,283.71393,140.16476,2536.4978,,272.83508,192.2061,2576.8347,,264.46167,251.66309,2462.6978,,355.23947,140.10553,2531.7014,,369.6106,191.93738,2608.031,,388.85022,248.71246,2480.326,,296.3095,241.7577,2526.9866,,296.53046,345.63184,2532.258,,297.7472,423.72818,2645.0273,,342.26636,241.87323,2523.295,,343.88242,346.21198,2546.0154,,341.51022,437.7259,2639.1274,,
